row_index,source,dataset,filename,filepath,speaker,raw_label,emotion,augmentation,n_samples,real_frames
9854,augmented,tess,OAF_thought_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_thought_happy.wav,OAF,happy,Happy,pitch_noise,29594,185
9855,augmented,tess,OAF_thought_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_thought_neutral.wav,OAF,neutral,Neutral,pitch_noise,29190,183
9856,augmented,tess,OAF_thought_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_thought_ps.wav,OAF,ps,Surprise,pitch_noise,28370,178
9857,augmented,tess,OAF_thought_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_thought_sad.wav,OAF,sad,Sad,pitch_noise,35879,225
9858,augmented,tess,OAF_thumb_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_thumb_angry.wav,OAF,angry,Angry,pitch_noise,23552,148
9859,augmented,tess,OAF_thumb_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_thumb_disgust.wav,OAF,disgust,Disgust,pitch_noise,34466,216
9860,augmented,tess,OAF_thumb_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_thumb_fear.wav,OAF,fear,Fear,pitch_noise,22364,140
9861,augmented,tess,OAF_thumb_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_thumb_happy.wav,OAF,happy,Happy,pitch_noise,31885,200
9862,augmented,tess,OAF_thumb_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_thumb_neutral.wav,OAF,neutral,Neutral,pitch_noise,30966,194
9863,augmented,tess,OAF_thumb_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_thumb_ps.wav,OAF,ps,Surprise,pitch_noise,33983,213
9864,augmented,tess,OAF_thumb_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_thumb_sad.wav,OAF,sad,Sad,pitch_noise,40603,254
9865,augmented,tess,OAF_time_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_time_angry.wav,OAF,angry,Angry,pitch_noise,24576,154
9866,augmented,tess,OAF_time_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_time_disgust.wav,OAF,disgust,Disgust,pitch_noise,35143,220
9867,augmented,tess,OAF_time_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_time_fear.wav,OAF,fear,Fear,pitch_noise,23710,149
9868,augmented,tess,OAF_time_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_time_happy.wav,OAF,happy,Happy,pitch_noise,32508,204
9869,augmented,tess,OAF_time_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_time_neutral.wav,OAF,neutral,Neutral,pitch_noise,32683,205
9870,augmented,tess,OAF_time_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_time_ps.wav,OAF,ps,Surprise,pitch_noise,34275,215
9871,augmented,tess,OAF_time_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_time_sad.wav,OAF,sad,Sad,pitch_noise,39226,246
9872,augmented,tess,OAF_tip_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tip_angry.wav,OAF,angry,Angry,pitch_noise,21362,134
9873,augmented,tess,OAF_tip_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tip_disgust.wav,OAF,disgust,Disgust,pitch_noise,36697,230
9874,augmented,tess,OAF_tip_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tip_fear.wav,OAF,fear,Fear,pitch_noise,26429,166
9875,augmented,tess,OAF_tip_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tip_happy.wav,OAF,happy,Happy,pitch_noise,26565,167
9876,augmented,tess,OAF_tip_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_tip_neutral.wav,OAF,neutral,Neutral,pitch_noise,30991,194
9877,augmented,tess,OAF_tip_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tip_ps.wav,OAF,ps,Surprise,pitch_noise,31694,199
9878,augmented,tess,OAF_tip_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tip_sad.wav,OAF,sad,Sad,pitch_noise,43622,273
9879,augmented,tess,OAF_tire_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tire_angry.wav,OAF,angry,Angry,pitch_noise,25600,161
9880,augmented,tess,OAF_tire_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tire_disgust.wav,OAF,disgust,Disgust,pitch_noise,39176,245
9881,augmented,tess,OAF_tire_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tire_fear.wav,OAF,fear,Fear,pitch_noise,23744,149
9882,augmented,tess,OAF_tire_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tire_happy.wav,OAF,happy,Happy,pitch_noise,32107,201
9883,augmented,tess,OAF_tire_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_tire_neutral.wav,OAF,neutral,Neutral,pitch_noise,31390,197
9884,augmented,tess,OAF_tire_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tire_ps.wav,OAF,ps,Surprise,pitch_noise,35840,225
9885,augmented,tess,OAF_tire_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tire_sad.wav,OAF,sad,Sad,pitch_noise,41714,261
9886,augmented,tess,OAF_ton_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_ton_angry.wav,OAF,angry,Angry,pitch_noise,23454,147
9887,augmented,tess,OAF_ton_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_ton_disgust.wav,OAF,disgust,Disgust,pitch_noise,35767,224
9888,augmented,tess,OAF_ton_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_ton_fear.wav,OAF,fear,Fear,pitch_noise,25654,161
9889,augmented,tess,OAF_ton_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_ton_happy.wav,OAF,happy,Happy,pitch_noise,30208,189
9890,augmented,tess,OAF_ton_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_ton_neutral.wav,OAF,neutral,Neutral,pitch_noise,30253,190
9891,augmented,tess,OAF_ton_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_ton_ps.wav,OAF,ps,Surprise,pitch_noise,30201,189
9892,augmented,tess,OAF_ton_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_ton_sad.wav,OAF,sad,Sad,pitch_noise,42459,266
9893,augmented,tess,OAF_tool_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tool_angry.wav,OAF,angry,Angry,pitch_noise,23636,148
9894,augmented,tess,OAF_tool_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tool_disgust.wav,OAF,disgust,Disgust,pitch_noise,36110,226
9895,augmented,tess,OAF_tool_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tool_fear.wav,OAF,fear,Fear,pitch_noise,26112,164
9896,augmented,tess,OAF_tool_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tool_happy.wav,OAF,happy,Happy,pitch_noise,28698,180
9897,augmented,tess,OAF_tool_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_tool_neutral.wav,OAF,neutral,Neutral,pitch_noise,29723,186
9898,augmented,tess,OAF_tool_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tool_ps.wav,OAF,ps,Surprise,pitch_noise,30331,190
9899,augmented,tess,OAF_tool_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tool_sad.wav,OAF,sad,Sad,pitch_noise,40369,253
9900,augmented,tess,OAF_tough_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tough_angry.wav,OAF,angry,Angry,pitch_noise,22016,138
9901,augmented,tess,OAF_tough_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tough_disgust.wav,OAF,disgust,Disgust,pitch_noise,36113,226
9902,augmented,tess,OAF_tough_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tough_fear.wav,OAF,fear,Fear,pitch_noise,25600,161
9903,augmented,tess,OAF_tough_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tough_happy.wav,OAF,happy,Happy,pitch_noise,30924,194
9904,augmented,tess,OAF_tough_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_tough_neutral.wav,OAF,neutral,Neutral,pitch_noise,30555,191
9905,augmented,tess,OAF_tough_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tough_ps.wav,OAF,ps,Surprise,pitch_noise,31695,199
9906,augmented,tess,OAF_tough_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tough_sad.wav,OAF,sad,Sad,pitch_noise,37376,234
9907,augmented,tess,OAF_turn_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_turn_angry.wav,OAF,angry,Angry,pitch_noise,24010,151
9908,augmented,tess,OAF_turn_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_turn_disgust.wav,OAF,disgust,Disgust,pitch_noise,36699,230
9909,augmented,tess,OAF_turn_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_turn_fear.wav,OAF,fear,Fear,pitch_noise,27325,171
9910,augmented,tess,OAF_turn_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_turn_happy.wav,OAF,happy,Happy,pitch_noise,31648,198
9911,augmented,tess,OAF_turn_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_turn_neutral.wav,OAF,neutral,Neutral,pitch_noise,32132,201
9912,augmented,tess,OAF_turn_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_turn_ps.wav,OAF,ps,Surprise,pitch_noise,29908,187
9913,augmented,tess,OAF_turn_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_turn_sad.wav,OAF,sad,Sad,pitch_noise,40468,253
9914,augmented,tess,OAF_vine_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_vine_angry.wav,OAF,angry,Angry,pitch_noise,23837,149
9915,augmented,tess,OAF_vine_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_vine_disgust.wav,OAF,disgust,Disgust,pitch_noise,38306,240
9916,augmented,tess,OAF_vine_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_vine_fear.wav,OAF,fear,Fear,pitch_noise,26879,168
9917,augmented,tess,OAF_vine_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_vine_happy.wav,OAF,happy,Happy,pitch_noise,29184,183
9918,augmented,tess,OAF_vine_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_vine_neutral.wav,OAF,neutral,Neutral,pitch_noise,30589,192
9919,augmented,tess,OAF_vine_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_vine_ps.wav,OAF,ps,Surprise,pitch_noise,31619,198
9920,augmented,tess,OAF_vine_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_vine_sad.wav,OAF,sad,Sad,pitch_noise,40154,251
9921,augmented,tess,OAF_voice_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_voice_angry.wav,OAF,angry,Angry,pitch_noise,24064,151
9922,augmented,tess,OAF_voice_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_voice_disgust.wav,OAF,disgust,Disgust,pitch_noise,39369,247
9923,augmented,tess,OAF_voice_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_voice_fear.wav,OAF,fear,Fear,pitch_noise,28160,177
9924,augmented,tess,OAF_voice_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_voice_happy.wav,OAF,happy,Happy,pitch_noise,33953,213
9925,augmented,tess,OAF_voice_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_voice_neutral.wav,OAF,neutral,Neutral,pitch_noise,33322,209
9926,augmented,tess,OAF_voice_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_voice_ps.wav,OAF,ps,Surprise,pitch_noise,32256,202
9927,augmented,tess,OAF_voice_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_voice_sad.wav,OAF,sad,Sad,pitch_noise,40924,256
9928,augmented,tess,OAF_void_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_void_angry.wav,OAF,angry,Angry,pitch_noise,23552,148
9929,augmented,tess,OAF_void_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_void_disgust.wav,OAF,disgust,Disgust,pitch_noise,35261,221
9930,augmented,tess,OAF_void_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_void_fear.wav,OAF,fear,Fear,pitch_noise,27029,169
9931,augmented,tess,OAF_void_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_void_happy.wav,OAF,happy,Happy,pitch_noise,33537,210
9932,augmented,tess,OAF_void_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_void_neutral.wav,OAF,neutral,Neutral,pitch_noise,34794,218
9933,augmented,tess,OAF_void_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_void_ps.wav,OAF,ps,Surprise,pitch_noise,38281,240
9934,augmented,tess,OAF_void_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_void_sad.wav,OAF,sad,Sad,pitch_noise,40647,255
9935,augmented,tess,OAF_vote_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_vote_angry.wav,OAF,angry,Angry,pitch_noise,22528,141
9936,augmented,tess,OAF_vote_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_vote_disgust.wav,OAF,disgust,Disgust,pitch_noise,37888,237
9937,augmented,tess,OAF_vote_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_vote_fear.wav,OAF,fear,Fear,pitch_noise,22528,141
9938,augmented,tess,OAF_vote_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_vote_happy.wav,OAF,happy,Happy,pitch_noise,29696,186
9939,augmented,tess,OAF_vote_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_vote_neutral.wav,OAF,neutral,Neutral,pitch_noise,27581,173
9940,augmented,tess,OAF_vote_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_vote_ps.wav,OAF,ps,Surprise,pitch_noise,35947,225
9941,augmented,tess,OAF_vote_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_vote_sad.wav,OAF,sad,Sad,pitch_noise,37320,234
9942,augmented,tess,OAF_wag_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_wag_angry.wav,OAF,angry,Angry,pitch_noise,24709,155
9943,augmented,tess,OAF_wag_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_wag_disgust.wav,OAF,disgust,Disgust,pitch_noise,36352,228
9944,augmented,tess,OAF_wag_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_wag_fear.wav,OAF,fear,Fear,pitch_noise,26236,164
9945,augmented,tess,OAF_wag_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_wag_happy.wav,OAF,happy,Happy,pitch_noise,30317,190
9946,augmented,tess,OAF_wag_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_wag_neutral.wav,OAF,neutral,Neutral,pitch_noise,29905,187
9947,augmented,tess,OAF_wag_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_wag_ps.wav,OAF,ps,Surprise,pitch_noise,29696,186
9948,augmented,tess,OAF_wag_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_wag_sad.wav,OAF,sad,Sad,pitch_noise,41784,262
9949,augmented,tess,OAF_walk_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_walk_angry.wav,OAF,angry,Angry,pitch_noise,22016,138
9950,augmented,tess,OAF_walk_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_walk_disgust.wav,OAF,disgust,Disgust,pitch_noise,34816,218
9951,augmented,tess,OAF_walk_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_walk_fear.wav,OAF,fear,Fear,pitch_noise,25600,161
9952,augmented,tess,OAF_walk_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_walk_happy.wav,OAF,happy,Happy,pitch_noise,29184,183
9953,augmented,tess,OAF_walk_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_walk_neutral.wav,OAF,neutral,Neutral,pitch_noise,30158,189
9954,augmented,tess,OAF_walk_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_walk_ps.wav,OAF,ps,Surprise,pitch_noise,34304,215
9955,augmented,tess,OAF_walk_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_walk_sad.wav,OAF,sad,Sad,pitch_noise,37888,237
9956,augmented,tess,OAF_wash_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_wash_angry.wav,OAF,angry,Angry,pitch_noise,25088,157
9957,augmented,tess,OAF_wash_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_wash_disgust.wav,OAF,disgust,Disgust,pitch_noise,37888,237
9958,augmented,tess,OAF_wash_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_wash_fear.wav,OAF,fear,Fear,pitch_noise,24064,151
9959,augmented,tess,OAF_wash_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_wash_happy.wav,OAF,happy,Happy,pitch_noise,34504,216
9960,augmented,tess,OAF_wash_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_wash_neutral.wav,OAF,neutral,Neutral,pitch_noise,31745,199
9961,augmented,tess,OAF_wash_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_wash_ps.wav,OAF,ps,Surprise,pitch_noise,36904,231
9962,augmented,tess,OAF_wash_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_wash_sad.wav,OAF,sad,Sad,pitch_noise,41278,258
9963,augmented,tess,OAF_week_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_week_angry.wav,OAF,angry,Angry,pitch_noise,24064,151
9964,augmented,tess,OAF_week_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_week_disgust.wav,OAF,disgust,Disgust,pitch_noise,38400,241
9965,augmented,tess,OAF_week_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_week_fear.wav,OAF,fear,Fear,pitch_noise,24064,151
9966,augmented,tess,OAF_week_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_week_happy.wav,OAF,happy,Happy,pitch_noise,31232,196
9967,augmented,tess,OAF_week_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_week_neutral.wav,OAF,neutral,Neutral,pitch_noise,34816,218
9968,augmented,tess,OAF_week_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_week_ps.wav,OAF,ps,Surprise,pitch_noise,29284,184
9969,augmented,tess,OAF_week_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_week_sad.wav,OAF,sad,Sad,pitch_noise,41472,260
9970,augmented,tess,OAF_wheat_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_wheat_angry.wav,OAF,angry,Angry,pitch_noise,23040,145
9971,augmented,tess,OAF_wheat_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_wheat_disgust.wav,OAF,disgust,Disgust,pitch_noise,30208,189
9972,augmented,tess,OAF_wheat_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_wheat_fear.wav,OAF,fear,Fear,pitch_noise,20480,129
9973,augmented,tess,OAF_wheat_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_wheat_happy.wav,OAF,happy,Happy,pitch_noise,32175,202
9974,augmented,tess,OAF_wheat_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_wheat_neutral.wav,OAF,neutral,Neutral,pitch_noise,30672,192
9975,augmented,tess,OAF_wheat_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_wheat_ps.wav,OAF,ps,Surprise,pitch_noise,31232,196
9976,augmented,tess,OAF_wheat_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_wheat_sad.wav,OAF,sad,Sad,pitch_noise,39275,246
9977,augmented,tess,OAF_when_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_when_angry.wav,OAF,angry,Angry,pitch_noise,24064,151
9978,augmented,tess,OAF_when_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_when_disgust.wav,OAF,disgust,Disgust,pitch_noise,37813,237
9979,augmented,tess,OAF_when_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_when_fear.wav,OAF,fear,Fear,pitch_noise,26274,165
9980,augmented,tess,OAF_when_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_when_happy.wav,OAF,happy,Happy,pitch_noise,30949,194
9981,augmented,tess,OAF_when_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_when_neutral.wav,OAF,neutral,Neutral,pitch_noise,34513,216
9982,augmented,tess,OAF_when_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_when_ps.wav,OAF,ps,Surprise,pitch_noise,28796,180
9983,augmented,tess,OAF_when_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_when_sad.wav,OAF,sad,Sad,pitch_noise,37538,235
9984,augmented,tess,OAF_which_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_which_angry.wav,OAF,angry,Angry,pitch_noise,22528,141
9985,augmented,tess,OAF_which_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_which_disgust.wav,OAF,disgust,Disgust,pitch_noise,36864,231
9986,augmented,tess,OAF_which_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_which_fear.wav,OAF,fear,Fear,pitch_noise,26112,164
9987,augmented,tess,OAF_which_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_which_happy.wav,OAF,happy,Happy,pitch_noise,32903,206
9988,augmented,tess,OAF_which_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_which_neutral.wav,OAF,neutral,Neutral,pitch_noise,32244,202
